parcel_id,producer_name,region,culture,type_sol,ph_sol,pluviometrie_annuelle,temperature_moy_celsius,humidite_relative_pct,teneur_matiere_organique_pct,surface_hectares,annee,rendement_kg_ha
f7f7699d-9639-42f9-80bf-da58421093d9,Cécile Louis-Perrot,Thies,Mil,Ferralitique,6.7,461.9,24.3,73.6,1.76,19.91,2018,657.9
5900879c-2edf-4564-b9d7-4651c598d1fe,Marcel Barbe de Raynaud,Thies,Mil,Sablonneux,7.0,445.0,23.3,65.3,0.63,11.85,2018,491.6
417618ae-543d-48b0-913f-95228208ca15,Éléonore de Faure,Thies,Arachide,Limoneux,7.4,493.9,22.6,55.6,1.56,24.97,2018,817.5
111698ea-6006-4f24-be2e-f53d943f088d,Olivier Renard,Thies,Arachide,Dior,5.5,515.3,25.9,63.5,1.21,17.0,2018,749.4
ec6d62dd-1766-4f93-a3c0-3ef71ab9ff12,Valentine-Marcelle Mahe,Thies,Arachide,Ferralitique,7.3,511.8,25.0,40.9,1.65,32.18,2018,865.7
3f6879a8-2e31-4e2a-9629-e1f41beb8ac3,Hélène Faivre,Thies,Mil,Dior,7.1,746.1,28.7,52.6,1.21,27.57,2018,732.8
fa27f997-7b85-40fc-bc29-2ba2a5a33a6b,Maurice-Tristan Benoit,Thies,Mil,Limoneux,5.1,400.4,26.5,39.1,1.63,22.48,2018,504.9
9d584ac6-dfee-487b-b0b2-170349f29f36,Alphonse Guibert,Thies,Mil,Limoneux,5.3,451.4,24.0,64.8,0.86,12.54,2018,550.3
139506b6-1980-4929-8082-11cec7de0443,Nicole du Godard,Thies,Mil,Dior,6.6,392.8,26.9,88.1,0.81,48.03,2018,489.4
1ec5b55e-5333-484f-a472-105462e82bcf,Valentine Parent,Thies,Mil,Dior,6.6,445.5,27.9,43.7,1.83,2.53,2018,560.0
9f7b36ac-fc11-4664-919e-4f4b26baa8d8,Joséphine-Colette Gallet,Thies,Mil,Dior,6.2,579.5,28.7,56.7,0.88,29.0,2018,565.3
32e8b5d3-0800-401c-8451-261f2ec74466,Lucy Pasquier,Thies,Arachide,Sablonneux,5.3,431.8,27.0,65.2,0.68,37.96,2018,667.9
7d53cbd7-26df-4aba-a5a5-fee29ec123a8,Auguste Camus-Leleu,Thies,Mil,Argileux,7.0,550.6,25.1,89.9,2.97,43.72,2018,803.1
ccba564e-38ee-447d-8cc0-e81390ff12d3,Gabriel Guilbert,Thies,Arachide,Ferralitique,5.7,438.3,29.2,83.7,1.69,17.42,2018,787.0
77951c11-cd07-45e2-a102-e78f234ab588,Patrick Lemaire-Fischer,Thies,Arachide,Dior,7.8,518.2,27.3,35.7,1.3,16.96,2018,805.7
e6983b65-d655-49e5-a7af-afd3ffff8583,Charlotte Philippe Le Bouvet,Thies,Arachide,Limoneux,7.7,434.2,23.6,75.0,1.4,25.03,2018,712.1
befca764-d667-44f1-980c-5ce440fbe131,Henri-Laurent Laine,Thies,Arachide,Argileux,6.3,454.4,25.8,71.8,2.13,14.04,2018,850.1
a2276bce-2075-494d-bf2d-086410d4608b,Bernadette Loiseau,Thies,Mil,Ferralitique,6.2,414.9,26.0,83.8,0.66,46.6,2018,447.0
84b02f8e-4fda-4967-939d-c3a5ee2c8624,Léon Mary,Thies,Arachide,Dior,7.1,364.9,23.8,75.2,1.99,31.71,2018,746.2
e76a7bf9-d621-478a-b5df-28b5d1768ab5,Nicole Diaz,Thies,Arachide,Dior,7.6,553.7,27.2,38.7,1.65,13.94,2018,822.3
fb009937-ff05-4162-bb85-5fa841b7f480,Manon Julien,Thies,Mil,Argileux,6.6,468.6,24.0,80.4,2.99,31.32,2018,770.1
d4507c3b-f11e-42b6-838d-efa9031b2672,Aimé Prévost,Thies,Mil,Dior,7.8,417.8,25.3,69.8,1.86,31.06,2018,615.3
ec4569f8-7fe3-4b08-9046-2c1be39dbe74,Emmanuel Duval,Thies,Mil,Limoneux,7.1,551.6,27.9,85.8,1.87,19.37,2018,625.8
372521b6-f342-4dc9-8d60-26d4b25e7df2,Alfred-Théodore Faure,Thies,Arachide,Limoneux,6.0,460.3,23.7,78.2,1.97,2.94,2018,768.9
a4cfef82-5e54-4eec-8570-7212ee0731bf,Maryse du Weiss,Thies,Arachide,Sablonneux,7.2,521.4,24.4,80.7,2.2,39.16,2018,957.6
83366173-bb88-4819-b383-fcddd31aa81e,Dominique Barthelemy,Thies,Arachide,Sablonneux,7.1,458.5,28.7,51.1,1.45,3.98,2018,677.4
5fa0ddfb-4ae3-4503-8884-1729858999ff,Tristan Raynaud,Thies,Arachide,Dior,5.7,566.2,26.3,78.5,1.99,10.75,2018,858.4
e890bdcf-65c3-4851-8bf3-908e5fca9d03,Pierre Merle,Thies,Mil,Sablonneux,7.9,398.2,26.4,60.9,2.12,13.37,2018,556.8
8516096d-5020-4309-ac35-c69c64b81bcd,Marianne Briand,Thies,Arachide,Sablonneux,6.1,585.0,25.2,65.6,0.52,32.74,2018,718.7
a95f9788-4af2-4aa9-a546-cfaa7afd00bc,Zacharie Vidal-Lelièvre,Thies,Arachide,Limoneux,5.9,608.1,28.6,40.7,2.93,15.02,2018,983.1
8f292159-8845-4ff3-99ac-5e5d4f068f86,Léon Perez,Thies,Mil,Dior,7.0,633.1,26.6,66.8,1.18,21.85,2018,649.8
6b9c0654-8500-4acd-bce4-320aef82151d,Alexandria Lombard,Thies,Mil,Sablonneux,7.4,547.0,28.8,79.2,1.16,46.6,2018,556.3
15936f48-c715-49dc-bb77-27dfed9ada53,Timothée Tanguy,Thies,Mil,Dior,6.5,535.8,25.0,83.5,1.61,28.77,2018,678.4
7db4908b-934b-427f-b171-90b7916021d1,Laetitia Bernier,Thies,Mil,Argileux,7.3,464.1,26.5,76.9,2.91,40.36,2018,626.7
2ae0b126-78af-4ecc-8225-ec5d3aa92197,Louis du Joseph,Thies,Arachide,Limoneux,5.7,396.8,25.7,77.9,2.46,43.86,2018,833.3
fd471611-92bb-4cfb-8b59-645ab62398a0,Agathe De Sousa-Voisin,Thies,Arachide,Limoneux,7.3,587.7,21.6,33.3,1.34,20.13,2018,844.2
931beb06-b7c4-422c-b703-9f500341ca68,Éric Ferrand,Thies,Mil,Ferralitique,5.7,622.8,28.2,39.6,0.63,9.74,2018,552.9
565b9dcb-9988-4f22-b1f4-750f74c365c3,Aurélie Bigot,Thies,Mil,Ferralitique,5.5,463.2,27.1,55.7,2.41,44.13,2018,651.0
b90a97fd-5721-463d-9be3-7769643fc051,Margaret Hebert,Thies,Mil,Limoneux,5.9,500.3,28.5,66.8,0.84,19.81,2018,489.0
df4d22d5-b714-4053-84ec-cfd7ecd667d8,Jérôme-Alexandre Ribeiro,Thies,Arachide,Sablonneux,5.8,578.6,23.2,52.4,2.96,48.63,2018,1034.7
7180b026-cdc2-4c22-8edd-4f81c88b39cd,Michèle Caron-Lucas,Thies,Mil,Ferralitique,6.6,547.0,25.6,89.6,1.79,0.8,2018,708.1
e4d7a7f0-ef17-4800-a531-2540f5d26e23,Benoît-Marcel Parent,Thies,Arachide,Ferralitique,5.3,506.6,24.5,58.9,1.97,24.98,2018,857.5
c4dd9c90-90f9-49f2-81d7-866fbf7ce7a6,Lucy Da Costa,Thies,Arachide,Dior,7.6,639.9,28.1,82.9,0.93,18.24,2018,859.5
be982c04-1170-4306-be04-7bd8ee0b55fc,Lucie Chauvin,Thies,Arachide,Argileux,7.8,440.8,23.3,89.7,1.18,20.72,2018,697.8
4953f5d8-4b24-435c-968a-0f7751a671f9,Simone Pages Le Delannoy,Thies,Arachide,Argileux,6.9,469.1,26.9,73.8,1.56,46.02,2018,704.4
b41be905-691f-4000-8e72-52572a12f766,Matthieu Guichard,Thies,Mil,Ferralitique,5.7,519.2,28.5,50.5,2.4,21.79,2018,676.2
90464ea8-944b-434b-ab32-134c3e5e198a,Virginie de la Royer,Thies,Mil,Ferralitique,7.6,563.2,27.9,63.2,1.83,48.7,2018,664.3
96d781e2-7841-4112-a9e7-0fa5ba996c36,Margaux Pages,Thies,Mil,Argileux,8.0,526.1,23.2,48.6,2.87,6.61,2018,781.2
9aa6f236-1852-4148-8a5c-61b85d6cf4b6,Georges Da Costa,Thies,Arachide,Limoneux,6.5,484.3,28.1,77.8,2.7,49.01,2018,843.1
9831e075-b010-4c05-8eae-c52f0441dda7,Anaïs Chauvet,Thies,Arachide,Limoneux,7.0,495.9,27.0,69.2,1.57,14.62,2018,775.0
d1cb749e-9b45-4123-b7fb-228ad857547e,Lorraine Marie,Thies,Arachide,Sablonneux,7.6,474.5,23.9,36.7,2.61,47.25,2018,845.1
1961ef44-d985-42e4-9e18-0b8f1c23516b,Arnaude Pruvost,Thies,Mil,Ferralitique,5.9,490.1,26.6,70.9,1.84,31.23,2018,645.4
a8e84135-d77f-4f40-bb20-a1ee004cf569,Paul Leroy,Thies,Arachide,Ferralitique,6.4,447.5,25.5,75.8,2.75,12.52,2018,842.3
4787a03c-2fb3-468b-85e2-847442e30bcc,Léon-Éric Rossi,Thies,Arachide,Dior,6.5,424.8,28.2,62.3,0.58,34.41,2018,654.7
a2649cd5-bce0-42ae-b7c2-cc09cedb7ae0,Alphonse Gonzalez,Thies,Mil,Dior,6.1,476.4,28.9,33.6,0.53,42.42,2018,488.5
b1562a05-1602-4e4f-935d-8d466dcdcb77,Augustin du Pasquier,Thies,Mil,Limoneux,7.9,622.3,25.8,49.7,2.57,31.95,2018,731.5
32ac70e8-490a-49cd-9593-b2ed1a1b88f3,Alexandria Chauvin,Thies,Arachide,Argileux,6.0,419.3,21.8,46.0,1.86,44.74,2018,766.4
14eabe18-17bd-478f-beec-a3062e6bcc1b,Bertrand Foucher de la François,Thies,Arachide,Sablonneux,7.6,382.2,23.3,60.9,0.53,35.9,2018,609.7
2d0f4f05-1768-4ae9-b5cd-4eb3f681aa54,Brigitte Munoz,Thies,Mil,Sablonneux,6.5,610.3,26.2,80.6,1.79,17.59,2018,667.2
d38f394c-6d8e-4c35-94a4-20d8d9c7212c,Thierry Guérin,Thies,Mil,Limoneux,5.8,531.2,21.6,45.7,2.18,21.66,2018,777.9
60a3c928-ab63-4ce4-b46a-a3018864dce6,Laurence Jacob,Thies,Arachide,Sablonneux,7.5,404.2,27.8,58.5,2.7,31.17,2018,802.7
234b2bb0-cbfb-4d56-a188-f3443cd5e585,Michelle Da Silva-Perrot,Thies,Arachide,Limoneux,5.0,522.9,25.7,44.5,2.22,29.99,2018,829.8
adb13cea-ac52-4f69-b20b-09ca099c1cc7,Margot Petitjean-Grégoire,Thies,Mil,Limoneux,7.9,545.2,29.3,82.4,1.78,36.9,2018,645.1
6ea5f6bb-d554-41b4-9031-493243024693,Yves Ribeiro,Thies,Mil,Argileux,8.0,482.3,26.1,83.1,1.82,38.33,2018,622.8
04cd4230-a14c-4a2a-8cda-c66b57002173,Agnès Fouquet-Gaudin,Thies,Mil,Dior,8.0,515.4,30.8,72.2,1.29,41.96,2018,505.4
ba32472e-15fa-4ff5-a17f-67d916a70377,Zacharie Pineau,Thies,Mil,Argileux,7.0,332.1,27.4,32.2,1.13,4.93,2018,461.9
f0e39dc8-1105-4f23-ba8a-c1cdaab72965,Michel Louis,Thies,Mil,Argileux,7.1,490.8,27.1,84.3,0.94,41.67,2018,551.7
2eb234f5-34da-49fb-9e49-dd5d44b9595e,Daniel Humbert de la Techer,Thies,Mil,Dior,5.5,447.4,25.9,77.5,1.09,7.97,2018,501.3
7b20f718-d433-44b7-acb4-a74da89290b1,Émilie de la Maréchal,Thies,Mil,Argileux,5.1,556.9,32.2,86.6,2.8,28.55,2018,713.4
2ff1335f-9597-43f2-af66-fa272daf4d81,François Poulain,Thies,Arachide,Argileux,7.1,564.6,24.3,40.1,1.89,6.5,2018,934.7
6a9db6d8-a1b9-431e-ab31-78a59b0b8845,Roger de la Renault,Thies,Arachide,Sablonneux,5.6,466.1,25.1,31.0,0.94,34.74,2019,693.9
38db3fc8-b654-4141-89d5-cc71d81c0d45,Margaud Navarro,Thies,Mil,Sablonneux,6.1,356.3,25.3,60.5,0.61,31.75,2019,458.2
aa4b3819-2050-4cbe-824b-c613f14e1950,Laetitia Guibert,Thies,Mil,Dior,7.1,558.6,23.5,35.0,0.8,15.13,2019,599.7
b5c0968f-5df8-4e99-8bd4-214ea7d4a7ca,Victor Bruneau,Thies,Arachide,Argileux,5.9,583.9,27.0,83.9,2.79,14.82,2019,953.7
9bc27393-543d-4d4d-8350-c880dda47ce7,Gilles Lopes,Thies,Arachide,Dior,6.9,441.3,25.7,75.3,0.71,39.42,2019,638.8
648afbc4-a2ea-4578-9b3d-daaf7016ebd9,Frédérique Lenoir de Evrard,Thies,Arachide,Dior,5.6,627.9,27.5,49.0,1.27,33.98,2019,785.9
f043b4c7-f487-4694-b345-0a0b4bd348aa,Laurence Gaillard,Thies,Arachide,Sablonneux,5.6,500.7,25.5,57.4,2.43,37.7,2019,943.7
f8a0e0aa-045e-4b28-99cb-9b4e25033077,Daniel Delahaye du Caron,Thies,Arachide,Limoneux,6.1,506.1,25.0,87.1,2.54,29.62,2019,896.4
3bcb229e-a564-42d0-a814-fe991b2dd35d,Emmanuel Bodin-Dumas,Thies,Arachide,Sablonneux,6.0,331.6,30.1,56.2,2.76,48.64,2019,754.0
e6207e7d-3971-4247-b887-0d907300962f,Adèle Pages,Thies,Mil,Ferralitique,5.8,512.4,26.8,85.0,0.68,15.3,2019,499.9
c859ec42-0a34-409d-8ccb-812e3f19e97a,Sophie Dijoux,Thies,Arachide,Argileux,7.1,495.4,24.5,89.2,2.73,0.58,2019,912.7
8a6a8293-4457-47f4-9016-4b95f3086eba,Raymond Grenier Le Grenier,Thies,Mil,Dior,5.3,485.1,22.8,46.1,2.04,31.12,2019,624.1
94d42117-37d8-4c3d-927c-f732e333e24b,Timothée Vallée,Thies,Arachide,Argileux,6.1,682.2,23.5,55.8,1.9,27.64,2019,961.2
a59db192-2cb5-473f-8a9f-e0620eac6fce,Emmanuel Alves,Thies,Arachide,Dior,6.1,417.4,25.1,67.3,2.31,8.39,2019,818.8
7778d097-22ac-4b36-90fe-d68a4df08228,Cécile Delahaye,Thies,Arachide,Dior,6.6,603.0,26.0,63.3,1.85,44.94,2019,910.4
31db786e-6ab2-4a5e-a5e3-22a349c24d66,René Pereira,Thies,Mil,Ferralitique,6.6,401.1,28.5,76.9,2.21,4.1,2019,511.4
dc8105cb-5847-419e-9b54-264f55a8a2df,Adèle Barre-Gaudin,Thies,Mil,Sablonneux,5.5,558.5,27.1,64.2,1.63,44.89,2019,591.8
addafe9b-24a1-4485-aad5-f814b2fbdfdb,Alphonse de la Hubert,Thies,Arachide,Argileux,5.4,557.3,30.8,55.9,2.86,35.23,2019,1002.2
ad8de1ea-a464-4e0f-9af1-e4634e511512,Martin Peron,Thies,Mil,Dior,7.5,674.8,24.6,63.5,2.08,43.7,2019,788.9
781e8c0b-e3f7-4016-a7cb-6bc22edf50ca,Franck Pages,Thies,Mil,Sablonneux,7.9,629.9,26.8,75.7,1.88,49.03,2019,726.5
54c26ac5-fce6-40e7-afce-c0c77511db61,Éléonore Lefort,Thies,Arachide,Limoneux,7.8,539.9,22.6,50.1,2.46,16.06,2019,1017.3
99523167-8e7b-4742-8181-ca45d91f5ab0,Lucie de la Leconte,Thies,Mil,Sablonneux,6.5,486.4,24.4,70.3,1.23,7.33,2019,569.5
632fcc17-a59a-4cfd-8c3c-fa372e03d962,Cécile Lecomte,Thies,Arachide,Dior,7.4,566.2,28.1,38.7,0.74,5.05,2019,757.9
9aca221c-083f-4a20-9f60-ae87855a0999,Guy Delannoy,Thies,Mil,Argileux,7.8,334.0,26.0,39.8,1.59,30.36,2019,487.3
62d676bf-c237-4b46-b1ca-f07a8cdde8b7,Roland Charles,Thies,Arachide,Limoneux,6.3,589.7,25.6,73.3,2.53,18.64,2019,1036.1
6dcb1b50-57ea-42d7-98a9-3811bde2ea5d,Bernadette Delaunay-Collet,Thies,Arachide,Limoneux,7.5,558.3,26.7,52.4,1.37,41.76,2019,748.2
2f7a5870-4c4e-4d9e-be16-b2fd43cfbdb3,Jean Bigot-Pichon,Thies,Mil,Dior,7.3,527.3,25.5,38.5,0.82,42.31,2019,558.4
0fbdf57b-58ca-4b3c-9ac7-0bbe9f3379b8,Charles Étienne,Thies,Arachide,Sablonneux,7.1,402.7,23.8,33.8,0.55,20.27,2019,675.8
4bf34bec-b596-42a5-aa5c-040c55bc6944,Claudine Garcia,Thies,Mil,Ferralitique,6.2,556.7,26.0,40.3,2.88,41.45,2019,733.5
735a2eae-fd11-4dbc-9f9a-6cda0e622787,Stéphanie Delannoy,Thies,Mil,Dior,8.0,488.9,25.2,66.7,1.76,44.43,2019,662.6
19c38356-ae47-4789-9653-fdd19c1a1edb,Zacharie Torres,Thies,Mil,Dior,5.0,475.6,28.1,69.1,0.72,45.66,2019,503.4
a358fbe9-efdd-43a8-8bab-a93c4e965da4,Michèle Léger de la Pons,Thies,Arachide,Argileux,7.1,473.2,23.3,35.4,2.29,49.69,2019,806.1
c25f2db5-1245-465d-8da1-d820f668fc01,Anaïs-Sabine Olivier,Thies,Mil,Limoneux,5.0,559.5,25.6,86.6,0.66,32.25,2019,600.0
71981ec4-af66-4ed1-b47f-d8795832e422,Laurence Baudry Le Rodrigues,Thies,Arachide,Sablonneux,5.3,502.5,29.2,66.6,1.94,42.27,2019,854.0
a9d71c72-ddf2-4e3a-930f-d19ddebee59c,Victoire Mallet,Thies,Arachide,Limoneux,7.9,498.4,26.6,41.2,2.14,4.5,2019,894.5
72206fad-626b-45bb-ab8e-c493d610fa56,Paulette-Colette Masse,Thies,Mil,Ferralitique,5.7,405.7,25.6,33.2,2.54,28.69,2019,583.9
02741e44-fade-4965-a5d7-7912b985bce7,Léon Perrin,Thies,Arachide,Dior,6.4,548.8,22.9,48.8,2.52,1.23,2019,1030.0
def56dbd-100b-4f69-b25d-daac00d07e6a,Alexandre Rivière,Thies,Mil,Sablonneux,7.7,516.1,26.2,82.6,2.57,28.91,2019,677.1
16733e6f-842f-449b-80a2-b1f1c1f12246,Louis Le Guillou,Thies,Mil,Argileux,7.1,503.3,28.1,77.8,1.07,26.33,2019,538.5
9e32f12d-45e9-447f-b34a-d75f4f4aec15,Philippe Maillard,Thies,Arachide,Argileux,7.6,526.8,29.0,65.7,1.53,14.31,2019,778.8
1a90d6c9-e5e0-4451-a9f0-c28f0aa76184,Émile Martel de Ledoux,Thies,Arachide,Dior,6.2,420.5,26.3,77.6,2.33,25.98,2019,754.2
ad81633a-fd92-4c56-adc7-67ba78865021,Antoinette Hoarau-Joubert,Thies,Mil,Dior,5.6,506.8,23.9,35.0,1.28,45.13,2019,635.2
8f9d1ecf-81f6-40f6-9df5-ba15999c2042,François Dupuis,Thies,Arachide,Argileux,5.1,576.5,30.6,51.1,1.33,28.29,2019,798.1
0a7b1f75-c6ca-43f0-b119-059dc71e15c6,Cécile Peron,Thies,Arachide,Limoneux,7.1,498.6,27.0,42.8,0.67,44.14,2019,720.3
d2354a22-5c27-4236-99a0-77ad902b3fce,Maurice de la Gay,Thies,Mil,Argileux,6.3,506.8,24.6,50.2,1.81,45.96,2019,640.8
4ec35657-7f99-4b20-abb4-f50e28f4d425,Sophie Ollivier de Martinez,Thies,Arachide,Dior,6.2,354.3,24.6,56.1,1.18,37.39,2019,647.2
69e01f26-21ee-4cae-9d87-77fd1daa3aea,Frédéric Marin,Thies,Arachide,Limoneux,8.0,388.6,29.4,85.9,2.99,25.42,2019,815.0
a0efb71b-edce-431e-aa13-ff032f630d7d,Guy de la Guillaume,Thies,Arachide,Limoneux,6.0,490.8,25.3,54.4,1.07,7.33,2019,683.1
6549b570-346a-4c94-94f8-238492478a9d,Stéphane Louis,Thies,Mil,Limoneux,5.2,571.1,23.8,72.3,2.54,19.98,2019,768.8
7b06c7d3-b01e-4b2b-867a-831095263a03,Isaac Ferrand,Thies,Mil,Ferralitique,6.1,438.7,26.1,39.6,1.41,28.45,2019,570.4
02e5b772-f021-491d-9123-1480c7ce7b64,Stéphane Meunier,Thies,Arachide,Limoneux,6.8,582.3,27.0,84.1,1.85,16.57,2019,811.7
2dbed405-1476-4f29-95c0-06e391546412,Victor de la Carre,Thies,Mil,Dior,7.2,519.9,26.2,36.1,2.17,12.06,2019,716.6
1159c0e7-4e28-4bc3-931f-a1e38f1d775f,Guy-Édouard Faure,Thies,Arachide,Ferralitique,6.4,532.0,26.4,35.7,1.77,49.32,2019,768.7
20f113eb-e4fe-4c3e-8444-39b1526a26da,Gérard Texier-Rocher,Thies,Mil,Ferralitique,7.4,417.6,26.1,70.9,2.26,3.17,2019,616.2
90dd3fdb-da87-4aee-a4bd-7c6c74b3a729,Marcel Berthelot Le Ramos,Thies,Arachide,Dior,6.9,414.1,26.2,52.3,1.52,12.07,2019,754.7
4452b4c2-e99c-4f87-a475-0f3f0d2564b1,Grégoire de la Peron,Thies,Mil,Argileux,7.1,461.5,31.1,89.9,0.71,44.7,2019,474.8
45bfab71-6b98-47ba-88bc-390b088a598b,Nathalie Legrand,Thies,Arachide,Dior,6.3,496.8,23.2,51.4,1.28,48.12,2019,717.5
de3c2ec3-5166-4518-b583-d876ffcc55d4,Valérie-Martine Masson,Thies,Mil,Sablonneux,7.3,489.3,27.0,34.7,2.25,5.99,2019,611.5
8280f08b-d422-4868-b380-f3bcf3851fb2,Jules Cousin-Perrin,Thies,Arachide,Dior,7.7,633.9,24.8,45.6,1.37,31.87,2019,895.7
a11b6a0e-ab31-4e58-a184-31fb24e2ae79,Christine Bruneau,Thies,Arachide,Ferralitique,6.3,373.4,27.6,36.0,0.61,22.43,2019,566.3
32e7f466-e2e4-4d4c-84df-2d4fc0ecc861,Christelle-Aurore Legendre,Thies,Arachide,Limoneux,6.4,389.6,25.1,72.5,1.88,29.7,2019,725.2
62b71fa0-369c-4e7e-81f8-689e0347ccd8,Frédéric Lemoine Le Devaux,Thies,Arachide,Sablonneux,7.7,479.4,25.9,32.9,2.17,49.14,2019,808.1
b97bc1c3-8e72-4f61-9512-43821360f3e5,Camille Nguyen-Perrier,Thies,Arachide,Sablonneux,7.9,555.1,24.6,42.2,2.43,44.91,2019,882.2
fe92fe5c-cc97-46f1-895e-01cf210cddc9,Alfred Diaz,Thies,Mil,Argileux,6.0,478.1,26.0,55.7,2.84,25.57,2019,712.9
0277f398-8f10-4c12-9989-56cd3b2f40ad,Odette Fernandez,Thies,Mil,Dior,5.2,512.0,26.2,84.6,1.86,47.79,2019,687.2
b400a8b4-457e-41e3-8b16-59d6a5186f03,Thomas Samson,Thies,Mil,Argileux,7.6,534.9,27.7,87.6,2.04,18.28,2019,676.5
c69d5bc7-9895-475b-993f-be0ab18bf1bd,Sabine-Nicole Peron,Thies,Arachide,Limoneux,7.7,531.4,26.9,38.8,2.22,18.39,2019,815.9
05a777a5-ec1e-4c97-81ce-ba00f9c01c0d,Alfred Richard,Thies,Arachide,Dior,6.2,373.4,26.1,30.8,1.72,1.45,2019,714.3
33d05871-e22d-45d8-8727-fd2293c71da6,Anaïs Marie,Thies,Arachide,Ferralitique,5.2,538.4,27.5,58.7,1.47,2.68,2019,821.5
635d5a0b-306e-4abf-a8e0-022bdae2a474,Rémy de Imbert,Thies,Arachide,Argileux,8.0,444.6,24.7,73.0,1.75,47.84,2019,795.5
02f1d6aa-a57f-4b29-84d5-e53bc003b571,Océane Perrin-Ledoux,Thies,Mil,Limoneux,5.9,454.1,27.1,81.7,2.25,1.52,2019,601.9
53d719ea-5b6c-49ef-bdd8-b87674f9892e,Alice Marques,Thies,Mil,Argileux,6.1,582.7,25.2,50.1,2.62,0.9,2019,729.6
041969ab-913a-4480-9322-9ac6562f9ebc,Sabine Gillet,Thies,Mil,Argileux,7.5,572.6,26.2,89.1,0.68,16.0,2019,545.6
fbd00d5c-53d6-49ac-84ae-95d101db542b,Anouk Chevalier,Thies,Mil,Dior,5.6,490.1,25.6,45.3,0.76,29.31,2019,551.3
8f9d3ebe-19f4-45ce-980e-8d1375f7c75e,Guillaume Clerc,Thies,Arachide,Limoneux,5.7,559.7,26.7,81.4,1.05,3.95,2019,802.2
3a17eff8-1520-42f3-abee-c9f73cd8a973,Christine Bigot,Thies,Arachide,Ferralitique,6.7,682.1,24.3,80.3,2.11,2.8,2019,970.9
f3095ff4-3ff0-4c16-9281-9756638c3616,Hugues Besson,Thies,Mil,Argileux,6.5,541.4,24.9,83.2,1.11,6.27,2019,600.1
c801d6de-4ee5-4cb7-911b-828721b002cf,Marine Courtois,Thies,Mil,Sablonneux,5.7,430.5,26.0,46.9,0.84,34.08,2019,540.5
7bd3f739-e48c-4f96-84a7-33c9b8bf092e,Stéphane Roy,Thies,Mil,Dior,6.0,511.0,31.8,63.4,2.69,49.11,2019,621.2
8c084878-b054-44a3-8477-3f9362de68e2,Henri Nguyen,Thies,Arachide,Dior,5.3,485.3,23.7,76.3,1.98,15.93,2019,825.6
cacadd42-7a24-4e06-9abb-a04877a89462,Capucine Allain,Thies,Arachide,Argileux,7.9,521.8,21.9,77.8,1.1,44.29,2019,742.2
d45f241a-a93b-4176-b356-322fd007e84a,Virginie Fournier,Thies,Mil,Limoneux,6.1,492.6,26.0,57.7,0.97,23.44,2019,512.2
646c567e-c68e-4e5b-ae17-381615976835,Raymond Thomas,Thies,Arachide,Sablonneux,5.0,563.6,27.9,78.1,1.61,42.17,2019,790.9
0a7a6d78-5427-4c32-ae7c-85bf260c16e8,Édouard Boulanger-Guillon,Thies,Arachide,Argileux,5.5,459.7,25.7,35.9,1.58,39.87,2019,790.0
0c4a1442-d139-4e38-b6ad-75babe2598de,Marie Grenier,Thies,Arachide,Dior,5.2,438.7,23.7,77.1,2.77,26.35,2019,938.4
2b2553bb-5063-49b8-bd40-bf9b4125096a,Frédérique de Pages,Thies,Arachide,Ferralitique,7.1,524.8,23.5,36.4,1.91,6.05,2019,857.5
30720a61-fedc-423b-ae45-29ae57e99aea,Gérard Maillard,Thies,Mil,Dior,6.0,466.8,24.0,82.8,1.88,28.66,2019,627.5
79c67685-f6e4-4f2b-888c-ba917ac2c14c,Danielle Martineau du Marty,Thies,Mil,Ferralitique,5.5,544.0,29.6,63.4,2.23,2.7,2019,599.3
b85e91ae-612a-418c-ac6d-542288ea47a4,Alphonse Mathieu,Thies,Mil,Dior,7.8,395.9,22.3,81.5,1.7,3.82,2019,625.3
fc61d363-c72e-47fe-84aa-b1fc5df6fa17,Célina Joly,Thies,Arachide,Argileux,6.5,490.0,26.0,78.2,1.95,14.17,2019,882.4
f34da94a-74ad-4c94-835b-6f5e39d44818,Benoît Robert,Thies,Mil,Dior,7.6,517.5,25.1,38.3,2.14,36.26,2019,676.0
ad8141a5-c087-462c-b69d-7356bf5ca085,Aurélie Hamel,Thies,Arachide,Dior,5.2,483.9,26.7,47.7,1.88,6.81,2019,858.9
fa3a4645-10db-4e1e-910e-ec954e039239,Margaud-Monique Coulon,Thies,Arachide,Sablonneux,5.4,583.2,22.1,45.1,2.86,14.23,2019,1035.6
5f81f5a9-9cf4-4f4f-b56d-b0b8055a9053,Adélaïde Hamel,Thies,Mil,Dior,7.0,470.5,26.4,74.9,2.33,3.77,2019,688.5
597e2941-e803-40f7-afa0-d67ef537aa26,Martin Letellier de Courtois,Thies,Mil,Sablonneux,6.7,426.6,29.5,70.4,2.28,36.92,2019,586.1
9301436f-acd7-43f2-b585-98fee1e698b8,Stéphanie Bonnet,Thies,Arachide,Sablonneux,5.1,449.2,25.9,46.6,1.02,35.86,2019,658.2
bc55a902-aaee-4046-a5a6-4f97b62bf339,Antoine Benoit,Thies,Arachide,Limoneux,5.4,544.5,24.8,81.0,1.6,6.8,2019,887.5
e76d0c1a-7032-41c8-9c71-0e8992ac911f,Josette de Pierre,Thies,Arachide,Argileux,6.1,352.3,25.1,60.2,0.98,21.19,2019,668.9
